dp_RecordID,Donation Date,Amount,Payment Type,Item Number,Statement Title,Donation ID,Donor ID,Batch ID,Unnamed: 15,data_flag
1313219,2025-04-14,165.00,ACH/EFT,ACH,Tithes - Impact Church,1031859,26571,19201,,valid
1313254,2025-04-14,25.00,ACH/EFT,ACH,Legacy Impact Projects,1031894,19585,19201,,valid
1313247,2025-04-14,284.00,ACH/EFT,ACH,Tithes - Impact Church,1031887,17175,19201,,valid
1313175,2025-04-14,250.00,ACH/EFT,ACH,Tithes - Impact Church,1031815,26958,19201,,valid
1313253,2025-04-14,825.00,ACH/EFT,ACH,Tithes - Impact Church,1031893,19585,19201,,valid
1313255,2025-04-14,8.50,ACH/EFT,ACH,Credit Card Processing Fees,1031895,19585,19201,,valid
1313196,2025-04-14,690.00,ACH/EFT,ACH,Tithes - Impact Church,1031836,32797,19201,,valid
1313177,2025-04-14,20.00,ACH/EFT,ACH,Offering - Impact Church,1031817,26958,19201,,valid
1313226,2025-04-14,260.00,ACH/EFT,ACH,Tithes - Impact Church,1031866,28683,19201,,valid
1313221,2025-04-14,25.00,ACH/EFT,ACH,Tithes - Impact Church,1031861,29439,19201,,valid
1313197,2025-04-14,225.00,ACH/EFT,ACH,Offering - Impact Church,1031837,32797,19201,,valid
1313250,2025-04-14,69.00,ACH/EFT,ACH,Offering - Impact Church,1031890,29802,19201,,valid
1313251,2025-04-14,138.00,ACH/EFT,ACH,Tithes - Impact Church,1031891,24211,19201,,valid
1313187,2025-04-14,25.00,ACH/EFT,ACH,Offering - Impact Church,1031827,29096,19201,,valid
1313176,2025-04-14,20.00,ACH/EFT,ACH,Missions,1031816,26958,19201,,valid
1313218,2025-04-14,35.00,ACH/EFT,ACH,Offering - Impact Church,1031858,26571,19201,,valid
1313249,2025-04-14,241.00,ACH/EFT,ACH,Tithes - Impact Church,1031889,29802,19201,,valid
1313204,2025-04-14,160.00,ACH/EFT,ACH,Tithes - Impact Church,1031844,17440,19201,,valid
1313174,2025-04-14,1040.00,ACH/EFT,ACH,Tithes - Impact Church,1031814,17635,19201,,valid
1313186,2025-04-14,125.00,ACH/EFT,ACH,Tithes - Impact Church,1031826,29096,19201,,valid
1313215,2025-04-14,80.00,Credit Card,Visa,Tithes - Impact Church,1031855,28498,19209,,valid
1313216,2025-04-14,1.59,Credit Card,Visa,Credit Card Processing Fees,1031856,28498,19209,,valid
1313169,2025-04-14,0.60,Credit Card,Visa,Credit Card Processing Fees,1031809,33071,19209,,valid
1313168,2025-04-14,30.00,Credit Card,Visa,Tithes - Impact Church,1031808,33071,19209,,valid
1313158,2025-04-14,100.00,Credit Card,Visa,Tithes - Impact Church,1031798,19824,19209,,valid
1313163,2025-04-14,80.00,Credit Card,Mastercard,Tithes - Impact Church,1031803,30601,19209,,valid
1313237,2025-04-14,194.00,Credit Card,Visa,Tithes - Impact Church,1031877,17659,19209,,valid
1313238,2025-04-14,3.86,Credit Card,Visa,Credit Card Processing Fees,1031878,17659,19209,,valid
1313229,2025-04-14,340.00,Credit Card,Visa,Tithes - Impact Church,1031869,21965,19209,,valid
1313210,2025-04-14,50.00,Credit Card,Visa,Offering - Impact Church,1031850,18084,19209,,valid
1313189,2025-04-14,25.00,Credit Card,Visa,Compassion Areas,1031829,22150,19209,,valid
1313190,2025-04-14,5.48,Credit Card,Visa,Credit Card Processing Fees,1031830,22150,19209,,valid
1313188,2025-04-14,250.00,Credit Card,Visa,Tithes - Impact Church,1031828,22150,19209,,valid
1313147,2025-04-14,1600.00,Credit Card,Visa,Tithes - Impact Church,1031787,22806,19209,,valid
1313149,2025-04-14,70.00,Credit Card,Visa,Tithes - Impact Church,1031789,28391,19209,,valid
1313155,2025-04-14,460.00,Credit Card,Mastercard,Tithes - Impact Church,1031795,34102,19209,,valid
1313148,2025-04-14,30.00,Credit Card,Visa,Offering - Impact Church,1031788,27693,19210,,valid
1313241,2025-04-14,30.00,Credit Card,Visa,Offering - Impact Church,1031881,21569,19209,,valid
1313242,2025-04-14,140.00,Credit Card,Visa,Tithes - Impact Church,1031882,21569,19209,,valid
1313211,2025-04-14,7.00,Credit Card,Visa,Tithes - Impact Church,1031851,24126,19209,,valid
1313160,2025-04-14,380.00,Credit Card,Visa,Tithes - Impact Church,1031800,33655,19209,,valid
1313184,2025-04-14,185.00,Credit Card,Visa,Tithes - Impact Church,1031824,18050,19209,,valid
1313205,2025-04-14,96.00,Credit Card,Visa,Tithes - Impact Church,1031845,16381,19209,,valid
1313206,2025-04-14,1.91,Credit Card,Visa,Credit Card Processing Fees,1031846,16381,19209,,valid
1313157,2025-04-14,1328.82,Credit Card,Amex,Tithes - Impact Church,1031797,34491,19209,,valid
1313185,2025-04-14,95.00,Credit Card,Visa,Tithes - Impact Church,1031825,32814,19209,,valid
1313224,2025-04-14,100.00,Credit Card,Visa,Tithes - Impact Church,1031864,16382,19209,,valid
1313195,2025-04-14,0.58,Credit Card,Visa,Credit Card Processing Fees,1031835,28281,19209,,valid
1313194,2025-04-14,29.00,Credit Card,Visa,Tithes - Impact Church,1031834,28281,19209,,valid
1313152,2025-04-14,115.00,Credit Card,Visa,Tithes - Impact Church,1031792,20406,19209,,valid
1313153,2025-04-14,2.29,Credit Card,Visa,Credit Card Processing Fees,1031793,20406,19209,,valid
1313162,2025-04-14,3.12,Credit Card,Visa,Credit Card Processing Fees,1031802,16826,19209,,valid
1313161,2025-04-14,157.00,Credit Card,Visa,Tithes - Impact Church,1031801,16826,19209,,valid
1313193,2025-04-14,15.00,Credit Card,Visa,Tithes - Impact Church,1031833,23923,19209,,valid
1313146,2025-04-14,50.00,Credit Card,Visa,Offering - Impact Church,1031786,34470,19210,,valid
1313156,2025-04-14,20.00,Credit Card,Mastercard,Tithes - Impact Church,1031796,34675,19209,,valid
1313235,2025-04-14,150.00,Credit Card,Visa,Offering - Impact Church,1031875,27596,19209,,valid
1313243,2025-04-14,65.00,Credit Card,Visa,Tithes - Impact Church,1031883,27048,19209,,valid
1313214,2025-04-14,100.00,Credit Card,Visa,Tithes - Impact Church,1031854,16514,19209,,valid
1313256,2025-04-14,50.00,Credit Card,Mastercard,Tithes - Impact Church,1031896,29594,19209,,valid
1313233,2025-04-14,20.00,Credit Card,Visa,Tithes - Impact Church,1031873,24774,19209,,valid
1313234,2025-04-14,20.00,Credit Card,Discover,Offering - Impact Church,1031874,33822,19209,,valid
1313213,2025-04-14,75.00,Credit Card,Visa,Tithes - Impact Church,1031853,28897,19209,,valid
1313223,2025-04-14,25.00,Credit Card,Visa,Tithes - Impact Church,1031863,26221,19209,,valid
1313244,2025-04-14,25.00,Credit Card,Visa,Tithes - Impact Church,1031884,21465,19209,,valid
1313252,2025-04-14,85.00,Credit Card,Visa,Tithes - Impact Church,1031892,17568,19209,,valid
1313212,2025-04-14,25.00,Credit Card,Visa,Tithes - Impact Church,1031852,28897,19209,,valid
1313225,2025-04-14,10.00,Credit Card,Visa,Tithes - Impact Church,1031865,31032,19209,,valid
1313230,2025-04-14,5.00,Credit Card,Visa,Offering - Impact Church,1031870,16553,19209,,valid
1313231,2025-04-14,10.00,Credit Card,Visa,Offering - Impact Church,1031871,16553,19209,,valid
1313232,2025-04-14,270.00,Credit Card,Visa,Tithes - Impact Church,1031872,16553,19209,,valid
1313248,2025-04-14,100.00,Credit Card,Visa,Tithes - Impact Church,1031888,31635,19209,,valid
1313245,2025-04-14,392.00,Credit Card,Visa,Tithes - Impact Church,1031885,29522,19209,,valid
1313154,2025-04-14,20.00,Credit Card,Visa,Tithes - Impact Church,1031794,34967,19209,,valid
1313199,2025-04-14,10.00,Credit Card,Visa,Offering - Impact Church,1031839,23254,19209,,valid
1313198,2025-04-14,209.00,Credit Card,Visa,Tithes - Impact Church,1031838,23254,19209,,valid
1313164,2025-04-13,300.00,Credit Card,Visa,Tithes - Impact Church,1031804,32632,19209,,valid
1313165,2025-04-13,5.97,Credit Card,Visa,Credit Card Processing Fees,1031805,32632,19209,,valid
1313170,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031810,21792,19209,,valid
1313171,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031811,21792,19209,,valid
1313144,2025-04-13,215.00,Credit Card,Visa,Tithes - Impact Church,1031784,33232,19209,,valid
1313145,2025-04-13,40.00,Credit Card,Visa,Offering - Impact Church,1031785,33232,19209,,valid
1313191,2025-04-13,100.00,Credit Card,Visa,Offering - Impact Church,1031831,21605,19209,,valid
1313192,2025-04-13,1.99,Credit Card,Visa,Credit Card Processing Fees,1031832,21605,19209,,valid
1313150,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031790,28705,19209,,valid
1313151,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031791,28705,19209,,valid
1313173,2025-04-13,7.96,Credit Card,Visa,Credit Card Processing Fees,1031813,29722,19209,,valid
1313172,2025-04-13,400.00,Credit Card,Visa,Tithes - Impact Church,1031812,29722,19209,,valid
1313200,2025-04-13,20.00,Credit Card,Visa,Tithes - Impact Church,1031840,27962,19209,,valid
1313180,2025-04-13,2000.00,Credit Card,Visa,Tithes - Impact Church,1031820,19275,19209,,valid
1313203,2025-04-13,1.13,Credit Card,Mastercard,Credit Card Processing Fees,1031843,18220,19209,,valid
1313201,2025-04-13,52.00,Credit Card,Mastercard,Tithes - Impact Church,1031841,18220,19209,,valid
1313202,2025-04-13,5.00,Credit Card,Mastercard,Offering - Impact Church,1031842,18220,19209,,valid
1313217,2025-04-13,150.00,ACH/EFT,ACH,Tithes - Impact Church,1031857,33448,19201,,valid
1312977,2025-04-13,50.00,Credit Card,Visa,Missions,1031617,20188,19202,,valid
1313085,2025-04-13,3.00,Credit Card,Visa,Tithes - Impact Church,1031725,24126,19202,,valid
1313121,2025-04-13,25.00,Credit Card,Visa,Compassion Areas,1031761,27318,19202,,valid
1313119,2025-04-13,25.00,Credit Card,Visa,Legacy Local Outreach,1031759,27318,19202,,valid
1313118,2025-04-13,15.00,Credit Card,Visa,Missions,1031758,27318,19202,,valid
1313122,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031762,27318,19202,,valid
1313120,2025-04-13,15.00,Credit Card,Visa,Legacy National Outreach,1031760,27318,19202,,valid
1312924,2025-04-13,100.00,Credit Card,Visa,Tithes - Impact Church,1031564,35159,19202,,valid
1313084,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031724,21764,19202,,valid
1312966,2025-04-13,20.00,Credit Card,Visa,Tithes - Impact Church,1031606,19404,19202,,valid
1313131,2025-04-13,250.00,Credit Card,Visa,Tithes - Impact Church,1031771,16747,19202,,valid
1313132,2025-04-13,125.00,Credit Card,Visa,Offering - Impact Church,1031772,16747,19202,,valid
1313100,2025-04-13,25.00,Credit Card,Visa,Tithes - Impact Church,1031740,18587,19202,,valid
1312931,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031571,34966,19202,,valid
1312932,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031572,34966,19202,,valid
1312980,2025-04-13,44.00,Credit Card,Visa,Tithes - Impact Church,1031620,30255,19202,,valid
1312982,2025-04-13,1.38,Credit Card,Visa,Credit Card Processing Fees,1031622,30255,19202,,valid
1312981,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031621,30255,19202,,valid
1312941,2025-04-13,0.40,Credit Card,Visa,Credit Card Processing Fees,1031581,34670,19202,,valid
1312940,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031580,34670,19202,,valid
1312950,2025-04-13,60.00,Credit Card,Visa,Tithes - Impact Church,1031590,34401,19202,,valid
1312960,2025-04-13,100.00,Credit Card,Visa,Tithes - Impact Church,1031600,33867,19202,,valid
1313143,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031783,28075,19202,,valid
1313142,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031782,28075,19202,,valid
1313098,2025-04-13,152.00,Credit Card,Visa,Tithes - Impact Church,1031738,21206,19202,,valid
1313099,2025-04-13,3.02,Credit Card,Visa,Credit Card Processing Fees,1031739,21206,19202,,valid
1313077,2025-04-13,5.00,Credit Card,Visa,Offering - Impact Church,1031717,20778,19202,,valid
1313108,2025-04-13,990.00,Credit Card,Visa,Tithes - Impact Church,1031748,29284,19202,,valid
1312905,2025-04-13,100.00,Credit Card,Visa,Offering - Impact Church,1031545,17108,19203,,valid
1312957,2025-04-13,0.40,Credit Card,Visa,Credit Card Processing Fees,1031597,19565,19202,,valid
1312956,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031596,19565,19202,,valid
1313133,2025-04-13,20.00,Credit Card,Visa,Tithes - Impact Church,1031773,28415,19202,,valid
1312922,2025-04-13,200.00,Credit Card,Mastercard,Tithes - Impact Church,1031562,26544,19202,,valid
1312923,2025-04-13,50.00,Credit Card,Mastercard,Offering - Impact Church,1031563,26544,19202,,valid
1313057,2025-04-13,310.00,Credit Card,Visa,Tithes - Impact Church,1031697,30939,19202,,valid
1313112,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031752,23204,19202,,valid
1313127,2025-04-13,9.95,Credit Card,Visa,Credit Card Processing Fees,1031767,27268,19202,,valid
1313126,2025-04-13,500.00,Credit Card,Visa,Offering - Impact Church,1031766,27268,19202,,valid
1313111,2025-04-13,50.00,Credit Card,Visa,Offering - Impact Church,1031751,23204,19202,,valid
1312914,2025-04-13,1.59,Credit Card,Visa,Credit Card Processing Fees,1031554,34112,19202,,valid
1312912,2025-04-13,80.00,Credit Card,Visa,Tithes - Impact Church,1031552,34112,19202,,valid
1313034,2025-04-13,1.30,Credit Card,Visa,Credit Card Processing Fees,1031674,26025,19202,,valid
1313033,2025-04-13,15.00,Credit Card,Visa,Offering - Impact Church,1031673,26025,19202,,valid
1313032,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031672,26025,19202,,valid
1312899,2025-04-13,30.00,Credit Card,Mastercard,Offering - Impact Church,1031539,35025,19203,,valid
1312919,2025-04-13,0.40,Credit Card,Visa,Credit Card Processing Fees,1031559,35316,19202,,valid
1313110,2025-04-13,30.00,Credit Card,Visa,Tithes - Impact Church,1031750,19030,19202,,valid
1312918,2025-04-13,20.00,Credit Card,Visa,Tithes - Impact Church,1031558,35316,19202,,valid
1312909,2025-04-13,15.00,Credit Card,Visa,Tithes - Impact Church,1031548,35348,19202,,valid
1313125,2025-04-13,10.00,Credit Card,Visa,Tithes - Impact Church,1031765,16410,19202,,valid
1313048,2025-04-13,700.00,Credit Card,Visa,Tithes - Impact Church,1031688,27229,19202,,valid
1312906,2025-04-13,90.00,Credit Card,Visa,Tithes - Impact Church,1031546,35347,19202,,valid
1312908,2025-04-13,5.00,Credit Card,Visa,Offering - Impact Church,1031549,35245,19203,,valid
1312916,2025-04-13,10.00,Credit Card,Visa,Offering - Impact Church,1031556,35207,19202,,valid
1313049,2025-04-13,13.93,Credit Card,Visa,Credit Card Processing Fees,1031689,27229,19202,,valid
1312954,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031594,32011,19202,,valid
1313003,2025-04-13,341.00,Credit Card,Visa,Tithes - Impact Church,1031643,22628,19202,,valid
1313106,2025-04-13,100.00,Credit Card,Amex,Tithes - Impact Church,1031746,23461,19202,,valid
1313004,2025-04-13,6.79,Credit Card,Visa,Credit Card Processing Fees,1031644,22628,19202,,valid
1312970,2025-04-13,400.00,Credit Card,Visa,Tithes - Impact Church,1031610,31439,19202,,valid
1312913,2025-04-13,10.00,Credit Card,Visa,Offering - Impact Church,1031553,34449,19203,,valid
1312965,2025-04-13,5.00,Credit Card,Visa,Offering - Impact Church,1031605,33679,19202,,valid
1313075,2025-04-13,250.00,Credit Card,Visa,Tithes - Impact Church,1031715,23897,19202,,valid
1313030,2025-04-13,200.00,Credit Card,Visa,Tithes - Impact Church,1031670,25209,19202,,valid
1313031,2025-04-13,80.00,Credit Card,Visa,Offering - Impact Church,1031671,25209,19202,,valid
1313114,2025-04-13,1.68,Credit Card,Visa,Credit Card Processing Fees,1031754,29773,19202,,valid
1313113,2025-04-13,84.40,Credit Card,Visa,Tithes - Impact Church,1031753,29773,19202,,valid
1313116,2025-04-13,1.68,Credit Card,Visa,Credit Card Processing Fees,1031756,29773,19202,,valid
1313115,2025-04-13,84.40,Credit Card,Visa,Tithes - Impact Church,1031755,29773,19202,,valid
1312888,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031528,35387,19202,,valid
1313008,2025-04-13,200.00,Credit Card,Visa,Tithes - Impact Church,1031648,23780,19202,,valid
1313102,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031742,21400,19202,,valid
1313101,2025-04-13,160.00,Credit Card,Visa,Tithes - Impact Church,1031741,21400,19202,,valid
1312991,2025-04-13,59.00,Credit Card,Amex,Tithes - Impact Church,1031631,30718,19202,,valid
1312994,2025-04-13,1.57,Credit Card,Amex,Credit Card Processing Fees,1031634,30718,19202,,valid
1312993,2025-04-13,10.00,Credit Card,Amex,Missions,1031633,30718,19202,,valid
1312992,2025-04-13,10.00,Credit Card,Amex,Legacy Next Gen,1031632,30718,19202,,valid
1313123,2025-04-13,100.00,Credit Card,Visa,Tithes - Impact Church,1031763,17206,19202,,valid
1313124,2025-04-13,1.99,Credit Card,Visa,Credit Card Processing Fees,1031764,17206,19202,,valid
1313036,2025-04-13,0.40,Credit Card,Visa,Credit Card Processing Fees,1031676,26382,19202,,valid
1313035,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031675,26382,19202,,valid
1313095,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031735,30210,19202,,valid
1313029,2025-04-13,180.00,Credit Card,Visa,Tithes - Impact Church,1031669,29812,19202,,valid
1312963,2025-04-13,1.00,Credit Card,Mastercard,Credit Card Processing Fees,1031603,32169,19202,,valid
1312962,2025-04-13,50.00,Credit Card,Mastercard,Offering - Impact Church,1031602,32169,19202,,valid
1313391,2025-04-13,20.00,Check - Manual,588,Missions,1031979,21774,19207,,valid
1313360,2025-04-13,150.00,Check - Manual,8461,Tithes - Impact Church,1031991,17913,19207,,valid
1313371,2025-04-13,150.00,Check - Manual,410,Tithes - Impact Church,1032002,22708,19207,,valid
1313364,2025-04-13,170.00,Check - Manual,1438,Tithes - Impact Church,1031995,18025,19207,,valid
1313350,2025-04-13,90.00,Check - Manual,1862,Tithes - Impact Church,1031981,26257,19207,,valid
1313376,2025-04-13,31.53,Check - Manual,cks 2,Tithes - Impact Church,1032007,29830,19207,,valid
1313355,2025-04-13,200.00,Check - Manual,963,Tithes - Impact Church,1031986,25612,19207,,valid
1313380,2025-04-13,10.00,Check - Manual,468,Offering - Impact Church,1031980,28357,19207,,valid
1313352,2025-04-13,200.00,Check - Manual,4336,Tithes - Impact Church,1031983,33698,19207,,valid
1313385,2025-04-13,20.00,Check - Manual,mo,Offering - Impact Church,1031988,27880,19207,,valid
1313354,2025-04-13,100.00,Check - Manual,7064,Offering - Impact Church,1031985,34142,19207,,valid
1313349,2025-04-13,135.00,Check - Manual,468,Tithes - Impact Church,1031980,28357,19207,,valid
1313370,2025-04-13,300.00,Check - Manual,228,Tithes - Impact Church,1032001,33891,19207,,valid
1313358,2025-04-13,178.00,Check - Manual,523,Tithes - Impact Church,1031989,21326,19207,,valid
1313389,2025-04-13,50.00,Check - Manual,1671,Offering - Impact Church,1031999,21556,19207,,valid
1313381,2025-04-13,10.00,Check - Manual,468,Missions,1031980,28357,19207,,valid
1313366,2025-04-13,25.00,Check - Manual,1070,Offering - Impact Church,1031997,34393,19207,,valid
1313353,2025-04-13,130.00,Check - Manual,274,Tithes - Impact Church,1031984,17865,19207,,valid
1313372,2025-04-13,265.00,Check - Manual,mo,Offering - Impact Church,1032003,20798,19207,,valid
1313365,2025-04-13,50.00,Check - Manual,1338,Tithes - Impact Church,1031996,31679,19207,,valid
1313384,2025-04-13,25.00,Check - Manual,5242,Missions,1031982,21659,19207,,valid
1313367,2025-04-13,620.00,Check - Manual,1020,Tithes - Impact Church,1031998,32907,19207,,valid
1313357,2025-04-13,480.00,Check - Manual,mo,Tithes - Impact Church,1031988,27880,19207,,valid
1313362,2025-04-13,100.00,Check - Manual,5452,Tithes - Impact Church,1031993,32063,19207,,valid
1313386,2025-04-13,45.00,Check - Manual,523,Offering - Impact Church,1031989,21326,19207,,valid
1313378,2025-04-13,20.00,Check - Manual,588,Outreach - Grace Ministry,1031979,21774,19207,,valid
1313390,2025-04-13,40.00,Check - Manual,cks 2,Offering - Impact Church,1032007,29830,19207,,valid
1313363,2025-04-13,210.00,Check - Manual,3747,Tithes - Impact Church,1031994,26126,19207,,valid
1313359,2025-04-13,50.00,Check - Manual,250,Offering - Impact Church,1031990,32512,19207,,valid
1313351,2025-04-13,40.00,Check - Manual,5242,Tithes - Impact Church,1031982,21659,19207,,valid
1313387,2025-04-13,10.00,Check - Manual,8461,Offering - Impact Church,1031991,17913,19207,,valid
1313348,2025-04-13,20.00,Check - Manual,588,Offering - Impact Church,1031979,21774,19207,,valid
1313375,2025-04-13,69.51,Check - Manual,3426,Tithes - Impact Church,1032006,21276,19207,,valid
1313369,2025-04-13,100.00,Check - Manual,3372,Tithes - Impact Church,1032000,32537,19207,,valid
1313388,2025-04-13,10.00,Check - Manual,1438,Offering - Impact Church,1031995,18025,19207,,valid
1313379,2025-04-13,20.00,Check - Manual,588,Benevolence,1031979,21774,19207,,valid
1313368,2025-04-13,270.00,Check - Manual,1671,Tithes - Impact Church,1031999,21556,19207,,valid
1313383,2025-04-13,25.00,Check - Manual,1862,Missions,1031981,26257,19207,,valid
1313374,2025-04-13,200.00,Check - Manual,2538,Offering - Impact Church,1032005,34121,19207,,valid
1313382,2025-04-13,20.00,Check - Manual,1862,Offering - Impact Church,1031981,26257,19207,,valid
1313361,2025-04-13,180.00,Check - Manual,1069,Tithes - Impact Church,1031992,27903,19207,,valid
1313373,2025-04-13,50.00,Check - Manual,524,Tithes - Impact Church,1032004,30526,19207,,valid
1313377,2025-04-13,546.00,Check - Manual,1289,Offering - Impact Church,1032008,17188,19207,,valid
1313356,2025-04-13,170.00,Check - Manual,2303,Tithes - Impact Church,1031987,23583,19207,,valid
1313043,2025-04-13,112.00,Credit Card,Mastercard,Tithes - Impact Church,1031683,23655,19202,,valid
1312961,2025-04-13,15.00,Credit Card,Visa,Tithes - Impact Church,1031601,17027,19202,,valid
1312904,2025-04-13,6.81,Credit Card,Visa,Credit Card Processing Fees,1031544,34509,19202,,valid
1312902,2025-04-13,342.22,Credit Card,Visa,Tithes - Impact Church,1031542,34509,19202,,valid
1313086,2025-04-13,300.00,Credit Card,Visa,Tithes - Impact Church,1031726,32235,19202,,valid
1313028,2025-04-13,0.94,Credit Card,Visa,Credit Card Processing Fees,1031668,31564,19202,,valid
1313027,2025-04-13,47.00,Credit Card,Visa,Tithes - Impact Church,1031667,31564,19202,,valid
1313074,2025-04-13,30.00,Credit Card,Visa,Tithes - Impact Church,1031714,27624,19202,,valid
1312889,2025-04-13,100.00,Credit Card,Visa,Tithes - Impact Church,1031529,33244,19202,,valid
1312999,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031639,33566,19202,,valid
1313000,2025-04-13,0.50,Credit Card,Visa,Credit Card Processing Fees,1031640,33566,19202,,valid
1312890,2025-04-13,20.00,Credit Card,Visa,Tithes - Impact Church,1031530,35388,19202,,valid
1312949,2025-04-13,20.00,Credit Card,Visa,Tithes - Impact Church,1031589,25754,19202,,valid
1312989,2025-04-13,60.00,Credit Card,Visa,Tithes - Impact Church,1031629,24033,19202,,valid
1312990,2025-04-13,1.19,Credit Card,Visa,Credit Card Processing Fees,1031630,24033,19202,,valid
1312891,2025-04-13,25.00,Credit Card,Mastercard,Offering - Impact Church,1031531,35389,19202,,valid
1312892,2025-04-13,0.50,Credit Card,Mastercard,Credit Card Processing Fees,1031532,35389,19202,,valid
1312936,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031576,35080,19202,,valid
1312893,2025-04-13,100.00,Credit Card,Visa,Tithes - Impact Church,1031533,35390,19202,,valid
1312937,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031577,35080,19202,,valid
1312895,2025-04-13,50.00,Credit Card,Visa,Offering - Impact Church,1031535,35392,19202,,valid
1313104,2025-04-13,125.00,Credit Card,Mastercard,Tithes - Impact Church,1031744,32523,19202,,valid
1313105,2025-04-13,2.49,Credit Card,Mastercard,Credit Card Processing Fees,1031745,32523,19202,,valid
1312901,2025-04-13,50.00,Credit Card,Visa,Offering - Impact Church,1031541,33591,19203,,valid
1312944,2025-04-13,10.00,Credit Card,Visa,Offering - Impact Church,1031584,33667,19202,,valid
1313117,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031757,18124,19202,,valid
1312894,2025-04-13,25.00,Credit Card,Visa,Tithes - Impact Church,1031534,35391,19202,,valid
1313047,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031687,27017,19202,,valid
1313277,2025-04-13,40.00,Cash,,Offering - Impact Church,1031917,35374,19206,,valid
1313335,2025-04-13,25.00,Cash,,Offering - Impact Church,1031975,26692,19206,,valid
1313321,2025-04-13,40.00,Cash,,Offering - Impact Church,1031961,34938,19206,,valid
1313280,2025-04-13,40.00,Cash,,Tithes - Impact Church,1031920,27810,19206,,valid
1313334,2025-04-13,11.00,Cash,,Offering - Impact Church,1031974,35412,19206,,valid
1313285,2025-04-13,40.00,Cash,,Offering - Impact Church,1031925,25268,19206,,valid
1313306,2025-04-13,6.00,Cash,,Offering - Impact Church,1031946,35406,19206,,valid
1313314,2025-04-13,100.00,Cash,,Tithes - Impact Church,1031954,19762,19206,,valid
1313316,2025-04-13,5.00,Cash,,Offering - Impact Church,1031956,34868,19206,,valid
1313276,2025-04-13,1.00,Cash,,Offering - Impact Church,1031916,25986,19206,,valid
1313257,2025-04-13,15351.84,Other Online,,Offering - Impact Church,1031897,24700,19204,,valid
1313013,2025-04-13,20.00,Credit Card,Visa,Tithes - Impact Church,1031653,24716,19202,,valid
1313259,2025-04-13,40.00,Cash,,Offering - Impact Church,1031899,35396,19206,,valid
1313301,2025-04-13,80.00,Cash,,Tithes - Impact Church,1031941,28612,19206,,valid
1313337,2025-04-13,20.00,Cash,,Offering - Impact Church,1031977,29328,19206,,valid
1313315,2025-04-13,20.00,Cash,,Offering - Impact Church,1031955,20891,19206,,valid
1313266,2025-04-13,20.00,Cash,,Offering - Impact Church,1031906,24583,19206,,valid
1313260,2025-04-13,500.00,Cash,,Tithes - Impact Church,1031900,34517,19206,,valid
1312903,2025-04-13,100.00,Credit Card,Mastercard,Offering - Impact Church,1031543,23713,19203,,valid
1313265,2025-04-13,200.00,Cash,,Tithes - Impact Church,1031905,23638,19206,,valid
1313336,2025-04-13,18.00,Cash,,Offering - Impact Church,1031976,33712,19206,,valid
1313310,2025-04-13,25.00,Cash,,Tithes - Impact Church,1031950,26125,19206,,valid
1313274,2025-04-13,20.00,Cash,,Tithes - Impact Church,1031914,35400,19206,,valid
1313330,2025-04-13,100.00,Cash,,Tithes - Impact Church,1031970,28648,19206,,valid
1313341,2025-04-13,50.00,Cash,,Tithes - Impact Church,1031927,34169,19206,,valid
1313333,2025-04-13,20.00,Cash,,Offering - Impact Church,1031973,17135,19206,,valid
1313305,2025-04-13,20.00,Cash,,Tithes - Impact Church,1031945,34859,19206,,valid
1313299,2025-04-13,100.00,Cash,,Offering - Impact Church,1031939,20798,19206,,valid
1313268,2025-04-13,40.00,Cash,,Tithes - Impact Church,1031908,34081,19206,,valid
1313342,2025-04-13,100.00,Cash,,Offering - Impact Church,1031928,21727,19206,,valid
1313304,2025-04-13,25.00,Cash,,Tithes - Impact Church,1031944,35509,19206,,valid
